"","JDay","Tmax","Tmin","Year","Month","Day","Hour","Temp","Sunrise","Sunset","Daylength","d.hours"
"30",2,17.625,-0.708333333333333,2022,1,2,5,-0.166666666666667,7.2325863420777,16.7674136579223,9.53482731584461,0
"31",2,17.625,-0.708333333333333,2022,1,2,6,0.0416666666666667,7.2325863420777,16.7674136579223,9.53482731584461,0
"32",2,17.625,-0.708333333333333,2022,1,2,7,0.333333333333333,7.2325863420777,16.7674136579223,9.53482731584461,0.767413657922305
"33",2,17.625,-0.708333333333333,2022,1,2,8,1.20833333333333,7.2325863420777,16.7674136579223,9.53482731584461,1
"34",2,17.625,-0.708333333333333,2022,1,2,9,5.33333333333333,7.2325863420777,16.7674136579223,9.53482731584461,1
"35",2,17.625,-0.708333333333333,2022,1,2,10,9.5,7.2325863420777,16.7674136579223,9.53482731584461,1
"36",2,17.625,-0.708333333333333,2022,1,2,11,13.2916666666667,7.2325863420777,16.7674136579223,9.53482731584461,1
"37",2,17.625,-0.708333333333333,2022,1,2,12,15.5833333333333,7.2325863420777,16.7674136579223,9.53482731584461,1
"38",2,17.625,-0.708333333333333,2022,1,2,13,17.0416666666667,7.2325863420777,16.7674136579223,9.53482731584461,1
"39",2,17.625,-0.708333333333333,2022,1,2,14,17.625,7.2325863420777,16.7674136579223,9.53482731584461,1
"40",2,17.625,-0.708333333333333,2022,1,2,15,15.625,7.2325863420777,16.7674136579223,9.53482731584461,1
"41",2,17.625,-0.708333333333333,2022,1,2,16,12.25,7.2325863420777,16.7674136579223,9.53482731584461,0.767413657922305
"42",2,17.625,-0.708333333333333,2022,1,2,17,9.41666666666667,7.2325863420777,16.7674136579223,9.53482731584461,0
"43",2,17.625,-0.708333333333333,2022,1,2,18,7.125,7.2325863420777,16.7674136579223,9.53482731584461,0
"44",2,17.625,-0.708333333333333,2022,1,2,19,5.91666666666667,7.2325863420777,16.7674136579223,9.53482731584461,0
"45",2,17.625,-0.708333333333333,2022,1,2,20,5.125,7.2325863420777,16.7674136579223,9.53482731584461,0
"46",2,17.625,-0.708333333333333,2022,1,2,21,4.16666666666667,7.2325863420777,16.7674136579223,9.53482731584461,0
"47",2,17.625,-0.708333333333333,2022,1,2,22,3.66666666666667,7.2325863420777,16.7674136579223,9.53482731584461,0
"48",2,17.625,-0.708333333333333,2022,1,2,23,2.95833333333333,7.2325863420777,16.7674136579223,9.53482731584461,0
"49",3,13.3333333333333,2.66666666666667,2022,1,3,0,2.66666666666667,7.2269100481544,16.7730899518456,9.5461799036912,0
"50",3,13.3333333333333,2.66666666666667,2022,1,3,1,3.04166666666667,7.2269100481544,16.7730899518456,9.5461799036912,0
"51",3,13.3333333333333,2.66666666666667,2022,1,3,2,2.79166666666667,7.2269100481544,16.7730899518456,9.5461799036912,0
"52",3,13.3333333333333,2.66666666666667,2022,1,3,3,3.375,7.2269100481544,16.7730899518456,9.5461799036912,0
"53",3,13.3333333333333,2.66666666666667,2022,1,3,4,3.58333333333333,7.2269100481544,16.7730899518456,9.5461799036912,0
"54",3,13.3333333333333,2.66666666666667,2022,1,3,5,3.66666666666667,7.2269100481544,16.7730899518456,9.5461799036912,0
"55",3,13.3333333333333,2.66666666666667,2022,1,3,6,3.70833333333333,7.2269100481544,16.7730899518456,9.5461799036912,0
"56",3,13.3333333333333,2.66666666666667,2022,1,3,7,3.54166666666667,7.2269100481544,16.7730899518456,9.5461799036912,0.773089951845597
"57",3,13.3333333333333,2.66666666666667,2022,1,3,8,3.875,7.2269100481544,16.7730899518456,9.5461799036912,1
"58",3,13.3333333333333,2.66666666666667,2022,1,3,9,6,7.2269100481544,16.7730899518456,9.5461799036912,1
"59",3,13.3333333333333,2.66666666666667,2022,1,3,10,9.33333333333333,7.2269100481544,16.7730899518456,9.5461799036912,1
"60",3,13.3333333333333,2.66666666666667,2022,1,3,11,11,7.2269100481544,16.7730899518456,9.5461799036912,1
"61",3,13.3333333333333,2.66666666666667,2022,1,3,12,12.0416666666667,7.2269100481544,16.7730899518456,9.5461799036912,1
"62",3,13.3333333333333,2.66666666666667,2022,1,3,13,12.3333333333333,7.2269100481544,16.7730899518456,9.5461799036912,1
"63",3,13.3333333333333,2.66666666666667,2022,1,3,14,13.3333333333333,7.2269100481544,16.7730899518456,9.5461799036912,1
"64",3,13.3333333333333,2.66666666666667,2022,1,3,15,12.875,7.2269100481544,16.7730899518456,9.5461799036912,1
"65",3,13.3333333333333,2.66666666666667,2022,1,3,16,11.5833333333333,7.2269100481544,16.7730899518456,9.5461799036912,0.773089951845598
"66",3,13.3333333333333,2.66666666666667,2022,1,3,17,10.5833333333333,7.2269100481544,16.7730899518456,9.5461799036912,0
"67",3,13.3333333333333,2.66666666666667,2022,1,3,18,10.0833333333333,7.2269100481544,16.7730899518456,9.5461799036912,0
"68",3,13.3333333333333,2.66666666666667,2022,1,3,19,10.0833333333333,7.2269100481544,16.7730899518456,9.5461799036912,0
"69",3,13.3333333333333,2.66666666666667,2022,1,3,20,10.0833333333333,7.2269100481544,16.7730899518456,9.5461799036912,0
"70",3,13.3333333333333,2.66666666666667,2022,1,3,21,10.0833333333333,7.2269100481544,16.7730899518456,9.5461799036912,0
"71",3,13.3333333333333,2.66666666666667,2022,1,3,22,9.58333333333333,7.2269100481544,16.7730899518456,9.5461799036912,0
"72",3,13.3333333333333,2.66666666666667,2022,1,3,23,9.16666666666667,7.2269100481544,16.7730899518456,9.5461799036912,0
"73",4,17.5,8.58333333333333,2022,1,4,0,9.08333333333333,7.22074959879828,16.7792504012017,9.55850080240344,0
"74",4,17.5,8.58333333333333,2022,1,4,1,9.04166666666667,7.22074959879828,16.7792504012017,9.55850080240344,0
"75",4,17.5,8.58333333333333,2022,1,4,2,8.70833333333333,7.22074959879828,16.7792504012017,9.55850080240344,0
"76",4,17.5,8.58333333333333,2022,1,4,3,8.58333333333333,7.22074959879828,16.7792504012017,9.55850080240344,0
"77",4,17.5,8.58333333333333,2022,1,4,4,8.58333333333333,7.22074959879828,16.7792504012017,9.55850080240344,0
"78",4,17.5,8.58333333333333,2022,1,4,5,8.58333333333333,7.22074959879828,16.7792504012017,9.55850080240344,0
"79",4,17.5,8.58333333333333,2022,1,4,6,8.58333333333333,7.22074959879828,16.7792504012017,9.55850080240344,0
"80",4,17.5,8.58333333333333,2022,1,4,7,8.58333333333333,7.22074959879828,16.7792504012017,9.55850080240344,0.779250401201717
"81",4,17.5,8.58333333333333,2022,1,4,8,8.75,7.22074959879828,16.7792504012017,9.55850080240344,1
"82",4,17.5,8.58333333333333,2022,1,4,9,10.4166666666667,7.22074959879828,16.7792504012017,9.55850080240344,1
"83",4,17.5,8.58333333333333,2022,1,4,10,13.4166666666667,7.22074959879828,16.7792504012017,9.55850080240344,1
"84",4,17.5,8.58333333333333,2022,1,4,11,15.75,7.22074959879828,16.7792504012017,9.55850080240344,1
"85",4,17.5,8.58333333333333,2022,1,4,12,17,7.22074959879828,16.7792504012017,9.55850080240344,1
"86",4,17.5,8.58333333333333,2022,1,4,13,17.375,7.22074959879828,16.7792504012017,9.55850080240344,1
"87",4,17.5,8.58333333333333,2022,1,4,14,17.1666666666667,7.22074959879828,16.7792504012017,9.55850080240344,1
"88",4,17.5,8.58333333333333,2022,1,4,15,17.5,7.22074959879828,16.7792504012017,9.55850080240344,1
"89",4,17.5,8.58333333333333,2022,1,4,16,15.9166666666667,7.22074959879828,16.7792504012017,9.55850080240344,0.779250401201718
"90",4,17.5,8.58333333333333,2022,1,4,17,13.6666666666667,7.22074959879828,16.7792504012017,9.55850080240344,0
"91",4,17.5,8.58333333333333,2022,1,4,18,12.5833333333333,7.22074959879828,16.7792504012017,9.55850080240344,0
"92",4,17.5,8.58333333333333,2022,1,4,19,12.0833333333333,7.22074959879828,16.7792504012017,9.55850080240344,0
"93",4,17.5,8.58333333333333,2022,1,4,20,11.5,7.22074959879828,16.7792504012017,9.55850080240344,0
"94",4,17.5,8.58333333333333,2022,1,4,21,10.6666666666667,7.22074959879828,16.7792504012017,9.55850080240344,0
"95",4,17.5,8.58333333333333,2022,1,4,22,10.1666666666667,7.22074959879828,16.7792504012017,9.55850080240344,0
"96",4,17.5,8.58333333333333,2022,1,4,23,10.3333333333333,7.22074959879828,16.7792504012017,9.55850080240344,0
"97",5,22.7916666666667,7.16666666666667,2022,1,5,0,10.0833333333333,7.2141105261742,16.7858894738258,9.57177894765159,0
"98",5,22.7916666666667,7.16666666666667,2022,1,5,1,10.0416666666667,7.2141105261742,16.7858894738258,9.57177894765159,0
"99",5,22.7916666666667,7.16666666666667,2022,1,5,2,9.125,7.2141105261742,16.7858894738258,9.57177894765159,0
"100",5,22.7916666666667,7.16666666666667,2022,1,5,3,8.5,7.2141105261742,16.7858894738258,9.57177894765159,0
"101",5,22.7916666666667,7.16666666666667,2022,1,5,4,8,7.2141105261742,16.7858894738258,9.57177894765159,0
"102",5,22.7916666666667,7.16666666666667,2022,1,5,5,7.58333333333333,7.2141105261742,16.7858894738258,9.57177894765159,0
"103",5,22.7916666666667,7.16666666666667,2022,1,5,6,7.54166666666667,7.2141105261742,16.7858894738258,9.57177894765159,0
"104",5,22.7916666666667,7.16666666666667,2022,1,5,7,7.16666666666667,7.2141105261742,16.7858894738258,9.57177894765159,0.785889473825795
"105",5,22.7916666666667,7.16666666666667,2022,1,5,8,7.625,7.2141105261742,16.7858894738258,9.57177894765159,1
"106",5,22.7916666666667,7.16666666666667,2022,1,5,9,11.9583333333333,7.2141105261742,16.7858894738258,9.57177894765159,1
"107",5,22.7916666666667,7.16666666666667,2022,1,5,10,16.9583333333333,7.2141105261742,16.7858894738258,9.57177894765159,1
"108",5,22.7916666666667,7.16666666666667,2022,1,5,11,21.0416666666667,7.2141105261742,16.7858894738258,9.57177894765159,1
"109",5,22.7916666666667,7.16666666666667,2022,1,5,12,22.7916666666667,7.2141105261742,16.7858894738258,9.57177894765159,1
"110",5,22.7916666666667,7.16666666666667,2022,1,5,13,22.1666666666667,7.2141105261742,16.7858894738258,9.57177894765159,1
"111",5,22.7916666666667,7.16666666666667,2022,1,5,14,20.5,7.2141105261742,16.7858894738258,9.57177894765159,1
"112",5,22.7916666666667,7.16666666666667,2022,1,5,15,19.625,7.2141105261742,16.7858894738258,9.57177894765159,1
"113",5,22.7916666666667,7.16666666666667,2022,1,5,16,14.625,7.2141105261742,16.7858894738258,9.57177894765159,0.785889473825794
"114",5,22.7916666666667,7.16666666666667,2022,1,5,17,11.375,7.2141105261742,16.7858894738258,9.57177894765159,0
"115",5,22.7916666666667,7.16666666666667,2022,1,5,18,10.0416666666667,7.2141105261742,16.7858894738258,9.57177894765159,0
"116",5,22.7916666666667,7.16666666666667,2022,1,5,19,9.29166666666667,7.2141105261742,16.7858894738258,9.57177894765159,0
"117",5,22.7916666666667,7.16666666666667,2022,1,5,20,9.125,7.2141105261742,16.7858894738258,9.57177894765159,0
"118",5,22.7916666666667,7.16666666666667,2022,1,5,21,9.04166666666667,7.2141105261742,16.7858894738258,9.57177894765159,0
"119",5,22.7916666666667,7.16666666666667,2022,1,5,22,8.875,7.2141105261742,16.7858894738258,9.57177894765159,0
"120",5,22.7916666666667,7.16666666666667,2022,1,5,23,8.625,7.2141105261742,16.7858894738258,9.57177894765159,0
"121",6,13,7.70833333333333,2022,1,6,0,8.58333333333333,7.20699874647155,16.7930012535284,9.5860025070569,0
"122",6,13,7.70833333333333,2022,1,6,1,8.16666666666667,7.20699874647155,16.7930012535284,9.5860025070569,0
"123",6,13,7.70833333333333,2022,1,6,2,7.875,7.20699874647155,16.7930012535284,9.5860025070569,0
"124",6,13,7.70833333333333,2022,1,6,3,7.83333333333333,7.20699874647155,16.7930012535284,9.5860025070569,0
"125",6,13,7.70833333333333,2022,1,6,4,7.70833333333333,7.20699874647155,16.7930012535284,9.5860025070569,0
"126",6,13,7.70833333333333,2022,1,6,5,7.91666666666667,7.20699874647155,16.7930012535284,9.5860025070569,0
"127",6,13,7.70833333333333,2022,1,6,6,8.08333333333333,7.20699874647155,16.7930012535284,9.5860025070569,0
"128",6,13,7.70833333333333,2022,1,6,7,8.125,7.20699874647155,16.7930012535284,9.5860025070569,0.793001253528449
"129",6,13,7.70833333333333,2022,1,6,8,8.375,7.20699874647155,16.7930012535284,9.5860025070569,1
"130",6,13,7.70833333333333,2022,1,6,9,9.375,7.20699874647155,16.7930012535284,9.5860025070569,1
"131",6,13,7.70833333333333,2022,1,6,10,11.0416666666667,7.20699874647155,16.7930012535284,9.5860025070569,1
"132",6,13,7.70833333333333,2022,1,6,11,12.25,7.20699874647155,16.7930012535284,9.5860025070569,1
"133",6,13,7.70833333333333,2022,1,6,12,12.7916666666667,7.20699874647155,16.7930012535284,9.5860025070569,1
"134",6,13,7.70833333333333,2022,1,6,13,13,7.20699874647155,16.7930012535284,9.5860025070569,1
"135",6,13,7.70833333333333,2022,1,6,14,12.4583333333333,7.20699874647155,16.7930012535284,9.5860025070569,1
"136",6,13,7.70833333333333,2022,1,6,15,12.0416666666667,7.20699874647155,16.7930012535284,9.5860025070569,1
"137",6,13,7.70833333333333,2022,1,6,16,11.125,7.20699874647155,16.7930012535284,9.5860025070569,0.793001253528448
"138",6,13,7.70833333333333,2022,1,6,17,10.5416666666667,7.20699874647155,16.7930012535284,9.5860025070569,0
"139",6,13,7.70833333333333,2022,1,6,18,10.0833333333333,7.20699874647155,16.7930012535284,9.5860025070569,0
"140",6,13,7.70833333333333,2022,1,6,19,10.0833333333333,7.20699874647155,16.7930012535284,9.5860025070569,0
"141",6,13,7.70833333333333,2022,1,6,20,10.0833333333333,7.20699874647155,16.7930012535284,9.5860025070569,0
"142",6,13,7.70833333333333,2022,1,6,21,10.0833333333333,7.20699874647155,16.7930012535284,9.5860025070569,0
"143",6,13,7.70833333333333,2022,1,6,22,10.0833333333333,7.20699874647155,16.7930012535284,9.5860025070569,0
"144",6,13,7.70833333333333,2022,1,6,23,9.5,7.20699874647155,16.7930012535284,9.5860025070569,0
"145",7,15.75,6.08333333333333,2022,1,7,0,9.75,7.19942054195381,16.8005794580462,9.60115891609239,0
"146",7,15.75,6.08333333333333,2022,1,7,1,10.0833333333333,7.19942054195381,16.8005794580462,9.60115891609239,0
"147",7,15.75,6.08333333333333,2022,1,7,2,9.375,7.19942054195381,16.8005794580462,9.60115891609239,0
"148",7,15.75,6.08333333333333,2022,1,7,3,8.75,7.19942054195381,16.8005794580462,9.60115891609239,0
"149",7,15.75,6.08333333333333,2022,1,7,4,9.58333333333333,7.19942054195381,16.8005794580462,9.60115891609239,0
"150",7,15.75,6.08333333333333,2022,1,7,5,9.58333333333333,7.19942054195381,16.8005794580462,9.60115891609239,0
"151",7,15.75,6.08333333333333,2022,1,7,6,9.58333333333333,7.19942054195381,16.8005794580462,9.60115891609239,0
"152",7,15.75,6.08333333333333,2022,1,7,7,9.625,7.19942054195381,16.8005794580462,9.60115891609239,0.800579458046192
"153",7,15.75,6.08333333333333,2022,1,7,8,9.83333333333333,7.19942054195381,16.8005794580462,9.60115891609239,1
"154",7,15.75,6.08333333333333,2022,1,7,9,10.8333333333333,7.19942054195381,16.8005794580462,9.60115891609239,1
"155",7,15.75,6.08333333333333,2022,1,7,10,12.9166666666667,7.19942054195381,16.8005794580462,9.60115891609239,1
"156",7,15.75,6.08333333333333,2022,1,7,11,14,7.19942054195381,16.8005794580462,9.60115891609239,1
"157",7,15.75,6.08333333333333,2022,1,7,12,13.875,7.19942054195381,16.8005794580462,9.60115891609239,1
"158",7,15.75,6.08333333333333,2022,1,7,13,14.1666666666667,7.19942054195381,16.8005794580462,9.60115891609239,1
"159",7,15.75,6.08333333333333,2022,1,7,14,14.2083333333333,7.19942054195381,16.8005794580462,9.60115891609239,1
"160",7,15.75,6.08333333333333,2022,1,7,15,14.625,7.19942054195381,16.8005794580462,9.60115891609239,1
"161",7,15.75,6.08333333333333,2022,1,7,16,15.75,7.19942054195381,16.8005794580462,9.60115891609239,0.800579458046194
"162",7,15.75,6.08333333333333,2022,1,7,17,13.125,7.19942054195381,16.8005794580462,9.60115891609239,0
"163",7,15.75,6.08333333333333,2022,1,7,18,11.0416666666667,7.19942054195381,16.8005794580462,9.60115891609239,0
"164",7,15.75,6.08333333333333,2022,1,7,19,9.58333333333333,7.19942054195381,16.8005794580462,9.60115891609239,0
"165",7,15.75,6.08333333333333,2022,1,7,20,8.375,7.19942054195381,16.8005794580462,9.60115891609239,0
"166",7,15.75,6.08333333333333,2022,1,7,21,7.45833333333333,7.19942054195381,16.8005794580462,9.60115891609239,0
"167",7,15.75,6.08333333333333,2022,1,7,22,6.625,7.19942054195381,16.8005794580462,9.60115891609239,0
"168",7,15.75,6.08333333333333,2022,1,7,23,6.08333333333333,7.19942054195381,16.8005794580462,9.60115891609239,0
"169",8,19.75,5.41666666666667,2022,1,8,0,5.58333333333333,7.19138254219108,16.8086174578089,9.61723491561784,0
"170",8,19.75,5.41666666666667,2022,1,8,1,5.75,7.19138254219108,16.8086174578089,9.61723491561784,0
"171",8,19.75,5.41666666666667,2022,1,8,2,7.375,7.19138254219108,16.8086174578089,9.61723491561784,0
"172",8,19.75,5.41666666666667,2022,1,8,3,8.08333333333333,7.19138254219108,16.8086174578089,9.61723491561784,0
"173",8,19.75,5.41666666666667,2022,1,8,4,8.41666666666667,7.19138254219108,16.8086174578089,9.61723491561784,0
"174",8,19.75,5.41666666666667,2022,1,8,5,8.08333333333333,7.19138254219108,16.8086174578089,9.61723491561784,0
"175",8,19.75,5.41666666666667,2022,1,8,6,8.08333333333333,7.19138254219108,16.8086174578089,9.61723491561784,0
"176",8,19.75,5.41666666666667,2022,1,8,7,8.5,7.19138254219108,16.8086174578089,9.61723491561784,0.80861745780892
"177",8,19.75,5.41666666666667,2022,1,8,8,9,7.19138254219108,16.8086174578089,9.61723491561784,1
"178",8,19.75,5.41666666666667,2022,1,8,9,10.5,7.19138254219108,16.8086174578089,9.61723491561784,1
"179",8,19.75,5.41666666666667,2022,1,8,10,13,7.19138254219108,16.8086174578089,9.61723491561784,1
"180",8,19.75,5.41666666666667,2022,1,8,11,17.1666666666667,7.19138254219108,16.8086174578089,9.61723491561784,1
"181",8,19.75,5.41666666666667,2022,1,8,12,19.1666666666667,7.19138254219108,16.8086174578089,9.61723491561784,1
"182",8,19.75,5.41666666666667,2022,1,8,13,19.75,7.19138254219108,16.8086174578089,9.61723491561784,1
"183",8,19.75,5.41666666666667,2022,1,8,14,19.0833333333333,7.19138254219108,16.8086174578089,9.61723491561784,1
"184",8,19.75,5.41666666666667,2022,1,8,15,17.4166666666667,7.19138254219108,16.8086174578089,9.61723491561784,1
"185",8,19.75,5.41666666666667,2022,1,8,16,16.0416666666667,7.19138254219108,16.8086174578089,9.61723491561784,0.808617457808921
"186",8,19.75,5.41666666666667,2022,1,8,17,12.9166666666667,7.19138254219108,16.8086174578089,9.61723491561784,0
"187",8,19.75,5.41666666666667,2022,1,8,18,10.125,7.19138254219108,16.8086174578089,9.61723491561784,0
"188",8,19.75,5.41666666666667,2022,1,8,19,8.58333333333333,7.19138254219108,16.8086174578089,9.61723491561784,0
"189",8,19.75,5.41666666666667,2022,1,8,20,7.70833333333333,7.19138254219108,16.8086174578089,9.61723491561784,0
"190",8,19.75,5.41666666666667,2022,1,8,21,6.91666666666667,7.19138254219108,16.8086174578089,9.61723491561784,0
"191",8,19.75,5.41666666666667,2022,1,8,22,5.95833333333333,7.19138254219108,16.8086174578089,9.61723491561784,0
"192",8,19.75,5.41666666666667,2022,1,8,23,5.41666666666667,7.19138254219108,16.8086174578089,9.61723491561784,0
"193",9,18.375,2.95833333333333,2022,1,9,0,5,7.1828917045833,16.8171082954167,9.6342165908334,0
"194",9,18.375,2.95833333333333,2022,1,9,1,5.125,7.1828917045833,16.8171082954167,9.6342165908334,0
"195",9,18.375,2.95833333333333,2022,1,9,2,4.625,7.1828917045833,16.8171082954167,9.6342165908334,0
"196",9,18.375,2.95833333333333,2022,1,9,3,3.875,7.1828917045833,16.8171082954167,9.6342165908334,0
"197",9,18.375,2.95833333333333,2022,1,9,4,3.20833333333333,7.1828917045833,16.8171082954167,9.6342165908334,0
"198",9,18.375,2.95833333333333,2022,1,9,5,3.08333333333333,7.1828917045833,16.8171082954167,9.6342165908334,0
"199",9,18.375,2.95833333333333,2022,1,9,6,2.95833333333333,7.1828917045833,16.8171082954167,9.6342165908334,0
"200",9,18.375,2.95833333333333,2022,1,9,7,3.625,7.1828917045833,16.8171082954167,9.6342165908334,0.817108295416703
"201",9,18.375,2.95833333333333,2022,1,9,8,4.08333333333333,7.1828917045833,16.8171082954167,9.6342165908334,1
"202",9,18.375,2.95833333333333,2022,1,9,9,6.45833333333333,7.1828917045833,16.8171082954167,9.6342165908334,1
"203",9,18.375,2.95833333333333,2022,1,9,10,8.29166666666667,7.1828917045833,16.8171082954167,9.6342165908334,1
"204",9,18.375,2.95833333333333,2022,1,9,11,9.83333333333333,7.1828917045833,16.8171082954167,9.6342165908334,1
"205",9,18.375,2.95833333333333,2022,1,9,12,14.8333333333333,7.1828917045833,16.8171082954167,9.6342165908334,1
"206",9,18.375,2.95833333333333,2022,1,9,13,18.2916666666667,7.1828917045833,16.8171082954167,9.6342165908334,1
"207",9,18.375,2.95833333333333,2022,1,9,14,18.375,7.1828917045833,16.8171082954167,9.6342165908334,1
"208",9,18.375,2.95833333333333,2022,1,9,15,17.5,7.1828917045833,16.8171082954167,9.6342165908334,1
"209",9,18.375,2.95833333333333,2022,1,9,16,16.25,7.1828917045833,16.8171082954167,9.6342165908334,0.817108295416702
"210",9,18.375,2.95833333333333,2022,1,9,17,12.625,7.1828917045833,16.8171082954167,9.6342165908334,0
"211",9,18.375,2.95833333333333,2022,1,9,18,9.91666666666667,7.1828917045833,16.8171082954167,9.6342165908334,0
"212",9,18.375,2.95833333333333,2022,1,9,19,8,7.1828917045833,16.8171082954167,9.6342165908334,0
"213",9,18.375,2.95833333333333,2022,1,9,20,7.16666666666667,7.1828917045833,16.8171082954167,9.6342165908334,0
"214",9,18.375,2.95833333333333,2022,1,9,21,6.66666666666667,7.1828917045833,16.8171082954167,9.6342165908334,0
"215",9,18.375,2.95833333333333,2022,1,9,22,6.08333333333333,7.1828917045833,16.8171082954167,9.6342165908334,0
"216",9,18.375,2.95833333333333,2022,1,9,23,5.5,7.1828917045833,16.8171082954167,9.6342165908334,0
"217",10,21.2083333333333,5,2022,1,10,0,5.58333333333333,7.17395529428332,16.8260447057167,9.65208941143337,0
"218",10,21.2083333333333,5,2022,1,10,1,5,7.17395529428332,16.8260447057167,9.65208941143337,0
"219",10,21.2083333333333,5,2022,1,10,2,5.04166666666667,7.17395529428332,16.8260447057167,9.65208941143337,0
"220",10,21.2083333333333,5,2022,1,10,3,5.08333333333333,7.17395529428332,16.8260447057167,9.65208941143337,0
"221",10,21.2083333333333,5,2022,1,10,4,5.41666666666667,7.17395529428332,16.8260447057167,9.65208941143337,0
"222",10,21.2083333333333,5,2022,1,10,5,6,7.17395529428332,16.8260447057167,9.65208941143337,0
"223",10,21.2083333333333,5,2022,1,10,6,5.75,7.17395529428332,16.8260447057167,9.65208941143337,0
"224",10,21.2083333333333,5,2022,1,10,7,5.54166666666667,7.17395529428332,16.8260447057167,9.65208941143337,0.826044705716685
"225",10,21.2083333333333,5,2022,1,10,8,6.70833333333333,7.17395529428332,16.8260447057167,9.65208941143337,1
"226",10,21.2083333333333,5,2022,1,10,9,9.66666666666667,7.17395529428332,16.8260447057167,9.65208941143337,1
"227",10,21.2083333333333,5,2022,1,10,10,14.2083333333333,7.17395529428332,16.8260447057167,9.65208941143337,1
"228",10,21.2083333333333,5,2022,1,10,11,17.0833333333333,7.17395529428332,16.8260447057167,9.65208941143337,1
"229",10,21.2083333333333,5,2022,1,10,12,19.4166666666667,7.17395529428332,16.8260447057167,9.65208941143337,1
"230",10,21.2083333333333,5,2022,1,10,13,20.9583333333333,7.17395529428332,16.8260447057167,9.65208941143337,1
"231",10,21.2083333333333,5,2022,1,10,14,21.2083333333333,7.17395529428332,16.8260447057167,9.65208941143337,1
