1-Wire/iButton Part Number: DS1921G-F5,,
1-Wire/iButton Registration Number: 6A000000425F2E21,,
Is Mission Active?  true,,
Mission Start:  Fri Feb 11 10:23:00 PST 2022,,
Sample Rate:  Every 60 minute(s),,
Number of Mission Samples:  2113,,
Total Samples:  16744,,
Roll Over Enabled?  false,,
Roll Over Occurred?  Roll over has occurred,,
Active Alarms:  None fired,,
Next Clock Alarm At:  Disabled,,
High Temperature Alarm:  85 �C,,
Low Temperature Alarm:  -40 �C,,
,,
Date/Time,Unit,Value
2/11/22 10:23,C,23.5
2/11/22 11:23,C,28
2/11/22 12:23,C,29.5
2/11/22 13:23,C,32
2/11/22 14:23,C,33
2/11/22 15:23,C,29
2/11/22 16:23,C,26.5
2/11/22 17:23,C,22.5
2/11/22 18:23,C,18.5
2/11/22 19:23,C,16
2/11/22 20:23,C,14
2/11/22 21:23,C,13
2/11/22 22:23,C,11.5
2/11/22 23:23,C,10.5
2/12/22 0:23,C,10
2/12/22 1:23,C,9.5
2/12/22 2:23,C,9
2/12/22 3:23,C,8.5
2/12/22 4:23,C,7.5
2/12/22 5:23,C,7.5
2/12/22 6:23,C,7
2/12/22 7:23,C,7
2/12/22 8:23,C,8.5
2/12/22 9:23,C,17
2/12/22 10:23,C,23.5
2/12/22 11:23,C,28.5
2/12/22 12:23,C,29.5
2/12/22 13:23,C,32.5
2/12/22 14:23,C,33.5
2/12/22 15:23,C,30
2/12/22 16:23,C,26.5
2/12/22 17:23,C,23
2/12/22 18:23,C,18.5
2/12/22 19:23,C,16
2/12/22 20:23,C,14
2/12/22 21:23,C,12.5
2/12/22 22:23,C,11.5
2/12/22 23:23,C,10.5
2/13/22 0:23,C,10
2/13/22 1:23,C,9.5
2/13/22 2:23,C,9
2/13/22 3:23,C,8.5
2/13/22 4:23,C,8
2/13/22 5:23,C,8
2/13/22 6:23,C,8
2/13/22 7:23,C,8
2/13/22 8:23,C,9.5
2/13/22 9:23,C,17.5
2/13/22 10:23,C,24
2/13/22 11:23,C,28.5
2/13/22 12:23,C,30.5
2/13/22 13:23,C,33.5
2/13/22 14:23,C,34.5
2/13/22 15:23,C,30.5
2/13/22 16:23,C,27
2/13/22 17:23,C,23
2/13/22 18:23,C,18.5
2/13/22 19:23,C,16
2/13/22 20:23,C,14.5
2/13/22 21:23,C,13
2/13/22 22:23,C,12
2/13/22 23:23,C,11
2/14/22 0:23,C,10
2/14/22 1:23,C,10
2/14/22 2:23,C,9.5
2/14/22 3:23,C,9
2/14/22 4:23,C,8.5
2/14/22 5:23,C,8
2/14/22 6:23,C,7.5
2/14/22 7:23,C,8
2/14/22 8:23,C,10.5
2/14/22 9:23,C,15
